Date,Avg_Temp,Quality,均質番号
1937/2,0.2,8,3
1937/3,1.6,8,3
1937/4,8.2,8,3
1937/5,12.4,8,3
1937/6,17.8,8,3
1937/7,24.2,8,3
1937/8,25.2,8,3
1937/9,18.8,8,3
1937/10,12.6,8,3
1937/11,7.2,8,3
1937/12,-0.2,8,3
1938/1,-1.7,8,3
1938/2,-1.2,8,3
1938/3,2.8,8,3
1938/4,9.0,8,3
1938/5,14.1,8,3
1938/6,17.6,8,3
1938/7,22.9,8,3
1938/8,26.4,8,3
1938/9,19.2,8,3
1938/10,12.4,8,3
1938/11,7.0,8,3
1938/12,0.8,8,3
1939/1,-3.0,8,3
1939/2,-1.8,8,3
1939/3,1.6,8,3
1939/4,7.7,8,3
1939/5,12.9,8,3
1939/6,18.9,8,3
1939/7,23.7,8,3
1939/8,24.7,8,3
1939/9,20.9,8,3
1939/10,13.5,8,3
1939/11,7.1,8,3
1939/12,1.5,8,3
1940/1,-3.1,8,3
1940/2,-1.5,8,3
1940/3,2.5,8,3
1940/4,7.8,8,3
1940/5,12.9,8,3
1940/6,17.7,8,3
1940/7,22.2,8,3
1940/8,23.1,8,3
1940/9,18.0,8,3
1940/10,12.9,8,3
1940/11,8.8,8,3
1940/12,2.9,8,3
1941/1,0.6,8,3
1941/2,-0.7,8,3
1941/3,2.9,8,3
1941/4,7.4,8,3
1941/5,13.2,8,3
1941/6,17.8,8,3
1941/7,21.0,8,3
1941/8,23.0,8,3
1941/9,18.2,8,3
1941/10,13.0,8,3
1941/11,6.8,8,3
1941/12,2.2,8,3
1942/1,-1.8,8,3
1942/2,-2.6,8,3
1942/3,3.9,8,3
1942/4,8.5,8,3
1942/5,12.1,8,3
1942/6,19.0,8,3
1942/7,23.2,8,3
1942/8,23.5,8,3
1942/9,18.9,8,3
1942/10,12.2,8,3
1942/11,6.6,8,3
1942/12,0.8,8,3
1943/1,-1.7,8,3
1943/2,-0.8,8,3
1943/3,1.2,8,3
1943/4,7.2,8,3
1943/5,12.3,8,3
1943/6,18.5,8,3
1943/7,25.4,8,3
1943/8,26.1,8,3
1943/9,21.3,8,3
1943/10,13.0,8,3
1943/11,6.6,8,3
1943/12,1.4,8,3
1944/1,-2.0,8,3
1944/2,-1.9,8,3
1944/3,2.0,8,3
1944/4,6.2,8,3
1944/5,13.4,8,3
1944/6,19.0,8,3
1944/7,22.9,8,3
1944/8,24.8,8,3
1944/9,19.4,8,3
1944/10,12.9,8,3
1944/11,6.9,8,3
1944/12,-0.6,8,3
1945/1,-4.1,8,3
1945/2,-3.5,8,3
1945/3,1.0,8,3
1945/4,7.1,8,3
1945/5,11.6,8,3
1945/6,17.7,8,3
1945/7,19.5,8,3
1945/8,25.0,8,3
1945/9,18.1,8,3
1945/10,13.6,8,3
1945/11,7.1,8,3
1945/12,0.5,8,3
1946/1,-0.8,8,3
1946/2,-0.5,8,3
1946/3,0.9,8,3
1946/4,8.2,8,3
1946/5,12.7,8,3
1946/6,19.8,8,3
1946/7,23.9,8,3
1946/8,25.5,8,3
1946/9,18.6,8,3
1946/10,13.8,8,3
1946/11,8.5,8,3
1946/12,0.9,8,3
1947/1,-1.2,8,3
1947/2,-2.0,8,3
1947/3,1.2,8,3
1947/4,7.4,8,3
1947/5,12.5,8,3
1947/6,17.0,8,3
1947/7,22.4,8,3
1947/8,23.8,8,3
1947/9,18.8,8,3
1947/10,12.1,8,3
1947/11,6.2,8,3
1947/12,-1.0,8,3
1948/1,0.8,8,3
1948/2,-0.9,8,3
1948/3,2.0,8,3
1948/4,9.7,8,3
1948/5,14.7,8,3
1948/6,19.0,8,3
1948/7,24.1,8,3
1948/8,24.9,8,3
1948/9,19.2,8,3
1948/10,13.1,8,3
1948/11,6.8,8,3
1948/12,3.8,8,3
1949/1,2.2,8,3
1949/2,2.3,8,3
1949/3,0.8,8,3
1949/4,7.1,8,3
1949/5,14.7,8,3
1949/6,18.1,8,3
1949/7,22.1,8,3
1949/8,25.0,8,3
1949/9,19.2,8,3
1949/10,13.4,8,3
1949/11,5.7,8,3
1949/12,1.5,8,3
1950/1,-0.5,8,3
1950/2,0.0,8,3
1950/3,3.0,8,3
1950/4,9.4,8,3
1950/5,15.0,8,3
1950/6,19.0,8,3
1950/7,24.0,8,3
1950/8,25.9,8,3
1950/9,21.2,8,3
1950/10,11.4,8,3
1950/11,7.4,8,3
1950/12,1.7,8,3
1951/1,-2.4,8,3
1951/2,-0.2,8,3
1951/3,2.4,8,3
1951/4,8.0,8,3
1951/5,13.3,8,3
1951/6,18.2,8,3
1951/7,22.2,8,3
1951/8,25.1,8,3
1951/9,17.7,8,3
1951/10,12.7,8,3
1951/11,7.1,8,3
1951/12,3.7,8,3
1952/1,-0.7,8,3
1952/2,-2.8,8,3
1952/3,1.8,8,3
1952/4,8.4,8,3
1952/5,13.0,8,3
1952/6,18.5,8,3
1952/7,22.7,8,3
1952/8,23.5,8,3
1952/9,19.1,8,3
1952/10,12.9,8,3
1952/11,6.5,8,3
1952/12,-0.4,8,3
1953/1,-1.3,8,3
1953/2,-1.5,8,3
